pass,msqer
2901, 0.00234558
2902, 0.0023455
2903, 0.00234542
2904, 0.00234534
2905, 0.00234525
2906, 0.00234517
2907, 0.00234509
2908, 0.00234501
2909, 0.00234494
2910, 0.00234484
2911, 0.00234476
2912, 0.00234468
2913, 0.00234459
2914, 0.00234451
2915, 0.00234443
2916, 0.00234434
2917, 0.00234426
2918, 0.00234416
2919, 0.00234408
2920, 0.002344
2921, 0.00234392
2922, 0.00234384
2923, 0.00234375
2924, 0.00234366
2925, 0.00234357
2926, 0.00234348
2927, 0.00234339
2928, 0.00234331
2929, 0.00234322
2930, 0.00234313
2931, 0.00234303
2932, 0.00234295
2933, 0.00234287
2934, 0.0023428
2935, 0.00234272
2936, 0.00234264
2937, 0.00234255
2938, 0.00234246
2939, 0.00234238
2940, 0.00234231
2941, 0.00234222
2942, 0.00234214
2943, 0.00234205
2944, 0.00234196
2945, 0.00234188
2946, 0.0023418
2947, 0.00234172
2948, 0.00234164
2949, 0.00234155
2950, 0.00234146
2951, 0.00234137
2952, 0.00234128
2953, 0.0023412
2954, 0.00234112
2955, 0.00234103
2956, 0.00234094
2957, 0.00234086
2958, 0.00234078
2959, 0.0023407
2960, 0.00234061
2961, 0.00234053
2962, 0.00234045
2963, 0.00234036
2964, 0.00234029
2965, 0.00234021
2966, 0.00234012
2967, 0.00234004
2968, 0.00233995
2969, 0.00233987
2970, 0.00233979
2971, 0.00233971
2972, 0.00233963
2973, 0.00233954
2974, 0.00233945
2975, 0.00233937
2976, 0.00233929
2977, 0.00233921
2978, 0.00233913
2979, 0.00233904
2980, 0.00233896
2981, 0.00233887
2982, 0.00233878
2983, 0.0023387
2984, 0.00233862
2985, 0.00233854
2986, 0.00233845
2987, 0.00233836
2988, 0.00233827
2989, 0.00233819
2990, 0.00233811
2991, 0.00233801
2992, 0.00233793
2993, 0.00233784
2994, 0.00233776
2995, 0.00233767
2996, 0.00233758
2997, 0.0023375
2998, 0.00233741
2999, 0.00233732
3000, 0.00233723
3001, 0.00233715
3002, 0.00233707
3003, 0.00233699
3004, 0.00233691
3005, 0.00233683
3006, 0.00233674
3007, 0.00233666
3008, 0.00233658
3009, 0.0023365
3010, 0.00233642
3011, 0.00233633
3012, 0.00233624
3013, 0.00233616
3014, 0.00233608
3015, 0.002336
3016, 0.00233592
3017, 0.00233583
3018, 0.00233574
3019, 0.00233566
3020, 0.00233557
3021, 0.00233549
3022, 0.0023354
3023, 0.00233532
3024, 0.00233522
3025, 0.00233514
3026, 0.00233506
3027, 0.00233497
3028, 0.00233489
3029, 0.0023348
3030, 0.00233472
3031, 0.00233463
3032, 0.00233455
3033, 0.00233447
3034, 0.00233439
3035, 0.00233431
3036, 0.00233422
3037, 0.00233414
3038, 0.00233406
3039, 0.00233398
3040, 0.00233389
3041, 0.0023338
3042, 0.00233371
3043, 0.00233362
3044, 0.00233354
3045, 0.00233346
3046, 0.00233337
3047, 0.00233328
3048, 0.0023332
3049, 0.00233312
3050, 0.00233303
3051, 0.00233295
3052, 0.00233287
3053, 0.00233279
3054, 0.00233271
3055, 0.00233263
3056, 0.00233255
3057, 0.00233246
3058, 0.00233238
3059, 0.00233229
3060, 0.00233221
3061, 0.00233212
3062, 0.00233203
3063, 0.00233195
3064, 0.00233187
3065, 0.00233178
3066, 0.00233169
3067, 0.00233162
3068, 0.00233152
3069, 0.00233143
3070, 0.00233135
3071, 0.00233127
3072, 0.00233119
3073, 0.0023311
3074, 0.00233101
3075, 0.00233092
3076, 0.00233083
3077, 0.00233075
3078, 0.00233066
3079, 0.00233059
3080, 0.00233051
3081, 0.00233044
3082, 0.00233035
3083, 0.00233027
3084, 0.00233019
3085, 0.0023301
3086, 0.00233002
3087, 0.00232994
3088, 0.00232986
3089, 0.00232978
3090, 0.0023297
3091, 0.00232962
3092, 0.00232953
3093, 0.00232944
3094, 0.00232936
3095, 0.00232927
3096, 0.00232918
3097, 0.00232909
3098, 0.00232901
3099, 0.00232893
3100, 0.00232884
3101, 0.00232875
3102, 0.00232866
3103, 0.00232858
3104, 0.0023285
3105, 0.00232842
3106, 0.00232833
3107, 0.00232825
3108, 0.00232816
3109, 0.00232808
3110, 0.002328
3111, 0.00232792
3112, 0.00232782
3113, 0.00232773
3114, 0.00232765
3115, 0.00232756
3116, 0.00232748
3117, 0.0023274
3118, 0.00232731
3119, 0.00232723
3120, 0.00232714
3121, 0.00232706
3122, 0.00232697
3123, 0.00232688
3124, 0.0023268
3125, 0.00232672
3126, 0.00232663
3127, 0.00232654
3128, 0.00232645
3129, 0.00232637
3130, 0.00232629
3131, 0.00232621
3132, 0.00232612
3133, 0.00232604
3134, 0.00232595
3135, 0.00232587
3136, 0.00232579
3137, 0.00232571
3138, 0.00232562
3139, 0.00232554
3140, 0.00232544
3141, 0.00232536
3142, 0.00232529
3143, 0.00232521
3144, 0.00232512
3145, 0.00232505
3146, 0.00232497
3147, 0.00232488
3148, 0.0023248
3149, 0.00232472
3150, 0.00232464
3151, 0.00232455
3152, 0.00232446
3153, 0.00232438
3154, 0.0023243
3155, 0.00232422
3156, 0.00232413
3157, 0.00232406
3158, 0.00232397
3159, 0.00232391
3160, 0.00232382
3161, 0.00232373
3162, 0.00232364
3163, 0.00232356
3164, 0.00232347
3165, 0.00232339
3166, 0.00232331
3167, 0.00232323
3168, 0.00232314
3169, 0.00232305
3170, 0.00232297
3171, 0.00232289
3172, 0.00232281
3173, 0.00232273
3174, 0.00232264
3175, 0.00232256
3176, 0.00232246
3177, 0.00232238
3178, 0.0023223
3179, 0.00232222
3180, 0.00232214
3181, 0.00232205
3182, 0.00232196
3183, 0.00232187
3184, 0.00232178
3185, 0.0023217
3186, 0.00232163
3187, 0.00232154
3188, 0.00232146
3189, 0.00232138
3190, 0.00232129
3191, 0.00232121
3192, 0.00232113
3193, 0.00232106
3194, 0.00232097
3195, 0.00232088
3196, 0.0023208
3197, 0.00232071
3198, 0.00232063
3199, 0.00232054
3200, 0.00232046
3201, 0.00232038
3202, 0.0023203
3203, 0.00232022
3204, 0.00232014
3205, 0.00232005
3206, 0.00231997
3207, 0.00231989
3208, 0.00231981
3209, 0.00231973
3210, 0.00231964
3211, 0.00231956
3212, 0.00231948
3213, 0.00231941
3214, 0.00231933
3215, 0.00231924
3216, 0.00231916
3217, 0.00231908
3218, 0.002319
3219, 0.00231892
3220, 0.00231883
3221, 0.00231875
3222, 0.00231866
3223, 0.00231858
3224, 0.0023185
3225, 0.00231842
3226, 0.00231833
3227, 0.00231825
3228, 0.00231818
3229, 0.00231809
3230, 0.00231802
3231, 0.00231793
3232, 0.00231785
3233, 0.00231776
3234, 0.00231767
3235, 0.00231759
3236, 0.00231751
3237, 0.00231743
3238, 0.00231734
3239, 0.00231726
3240, 0.00231718
3241, 0.00231708
3242, 0.00231701
3243, 0.00231691
3244, 0.00231682
3245, 0.00231674
3246, 0.00231666
3247, 0.00231658
3248, 0.0023165
3249, 0.00231642
3250, 0.00231634
3251, 0.00231626
3252, 0.00231618
3253, 0.00231609
3254, 0.00231601
3255, 0.00231593
3256, 0.00231585
3257, 0.00231577
3258, 0.00231569
3259, 0.00231561
3260, 0.00231552
3261, 0.00231544
3262, 0.00231536
3263, 0.00231527
3264, 0.00231519
3265, 0.00231511
3266, 0.00231503
3267, 0.00231495
3268, 0.00231487
3269, 0.00231479
3270, 0.00231471
3271, 0.00231462
3272, 0.00231455
3273, 0.00231446
3274, 0.00231437
3275, 0.00231429
3276, 0.00231421
3277, 0.00231413
3278, 0.00231405
3279, 0.00231396
3280, 0.00231389
3281, 0.00231381
3282, 0.00231372
3283, 0.00231363
3284, 0.00231355
3285, 0.00231346
3286, 0.00231338
3287, 0.0023133
3288, 0.00231322
3289, 0.00231314
3290, 0.00231306
3291, 0.00231298
3292, 0.00231289
3293, 0.00231282
3294, 0.00231273
3295, 0.00231266
3296, 0.00231258
3297, 0.0023125
3298, 0.00231242
3299, 0.00231233
3300, 0.00231224
3301, 0.00231216
3302, 0.00231209
3303, 0.00231201
3304, 0.00231193
3305, 0.00231185
3306, 0.00231177
3307, 0.00231168
3308, 0.00231161
3309, 0.00231153
3310, 0.00231145
3311, 0.00231137
3312, 0.00231129
3313, 0.00231121
3314, 0.00231113
3315, 0.00231105
3316, 0.00231097
3317, 0.00231089
3318, 0.00231081
3319, 0.00231072
3320, 0.00231064
3321, 0.00231056
3322, 0.00231048
3323, 0.0023104
3324, 0.00231032
3325, 0.00231023
3326, 0.00231015
3327, 0.00231007
3328, 0.00230999
3329, 0.0023099
3330, 0.00230982
3331, 0.00230973
3332, 0.00230966
3333, 0.00230959
3334, 0.0023095
3335, 0.00230943
3336, 0.00230934
3337, 0.00230927
3338, 0.00230919
3339, 0.00230911
3340, 0.00230903
3341, 0.00230896
3342, 0.00230888
3343, 0.0023088
3344, 0.00230873
3345, 0.00230864
3346, 0.00230857
3347, 0.00230849
3348, 0.00230841
3349, 0.00230833
3350, 0.00230824
3351, 0.00230817
3352, 0.00230808
3353, 0.00230801
3354, 0.00230792
3355, 0.00230784
3356, 0.00230776
3357, 0.00230768
3358, 0.0023076
3359, 0.00230751
3360, 0.00230743
3361, 0.00230736
3362, 0.00230729
3363, 0.00230721
3364, 0.00230714
3365, 0.00230707
3366, 0.00230699
3367, 0.00230691
3368, 0.00230682
3369, 0.00230674
3370, 0.00230666
3371, 0.00230657
3372, 0.00230649
3373, 0.00230641
3374, 0.00230635
3375, 0.00230626
3376, 0.00230618
3377, 0.00230611
3378, 0.00230604
3379, 0.00230596
3380, 0.00230589
3381, 0.00230581
3382, 0.00230573
3383, 0.00230565
3384, 0.00230557
3385, 0.00230548
3386, 0.00230541
3387, 0.00230534
3388, 0.00230526
3389, 0.00230517
3390, 0.00230509
3391, 0.00230502
3392, 0.00230494
3393, 0.00230487
3394, 0.00230479
3395, 0.0023047
3396, 0.00230462
3397, 0.00230455
3398, 0.00230447
3399, 0.00230438
3400, 0.00230431
3401, 0.00230423
3402, 0.00230415
3403, 0.00230407
3404, 0.00230399
3405, 0.00230391
3406, 0.00230384
3407, 0.00230376
3408, 0.00230368
3409, 0.0023036
3410, 0.00230352
3411, 0.00230345
3412, 0.00230336
3413, 0.00230329
3414, 0.00230321
3415, 0.00230313
3416, 0.00230305
3417, 0.00230297
3418, 0.00230289
3419, 0.00230281
3420, 0.00230273
3421, 0.00230266
3422, 0.00230258
3423, 0.00230252
3424, 0.00230244
3425, 0.00230236
3426, 0.00230229
3427, 0.00230221
3428, 0.00230213
3429, 0.00230205
3430, 0.00230199
3431, 0.00230191
3432, 0.00230184
3433, 0.00230176
3434, 0.00230167
3435, 0.0023016
3436, 0.00230151
3437, 0.00230144
3438, 0.00230136
3439, 0.00230129
3440, 0.00230122
3441, 0.00230114
3442, 0.00230106
3443, 0.00230098
3444, 0.0023009
3445, 0.00230082
3446, 0.00230074
3447, 0.00230067
3448, 0.0023006
3449, 0.00230052
3450, 0.00230044
3451, 0.00230036
3452, 0.00230028
3453, 0.00230021
3454, 0.00230013
3455, 0.00230006
3456, 0.00229998
3457, 0.0022999
3458, 0.00229983
3459, 0.00229976
3460, 0.00229967
3461, 0.0022996
3462, 0.00229952
3463, 0.00229944
3464, 0.00229937
3465, 0.00229929
3466, 0.00229922
3467, 0.00229913
3468, 0.00229905
3469, 0.00229898
3470, 0.00229891
3471, 0.00229884
3472, 0.00229876
3473, 0.00229869
3474, 0.00229861
3475, 0.00229854
3476, 0.00229846
3477, 0.00229838
3478, 0.00229831
3479, 0.00229823
3480, 0.00229815
3481, 0.00229808
3482, 0.00229801
3483, 0.00229793
3484, 0.00229785
3485, 0.00229778
3486, 0.00229771
3487, 0.00229763
3488, 0.00229756
3489, 0.00229749
3490, 0.00229741
3491, 0.00229733
3492, 0.00229726
3493, 0.00229718
3494, 0.0022971
3495, 0.00229703
3496, 0.00229695
3497, 0.00229688
3498, 0.0022968
3499, 0.00229673
3500, 0.00229665
3501, 0.00229658
3502, 0.0022965
3503, 0.00229643
3504, 0.00229636
3505, 0.00229628
3506, 0.00229621
3507, 0.00229613
3508, 0.00229605
3509, 0.00229597
3510, 0.0022959
3511, 0.00229583
3512, 0.00229574
3513, 0.00229567
3514, 0.0022956
3515, 0.00229553
3516, 0.00229545
3517, 0.00229538
3518, 0.0022953
3519, 0.00229522
3520, 0.00229516
3521, 0.00229509
3522, 0.00229501
3523, 0.00229493
3524, 0.00229487
3525, 0.00229479
3526, 0.00229472
3527, 0.00229464
3528, 0.00229456
3529, 0.00229448
3530, 0.00229441
3531, 0.00229434
3532, 0.00229426
3533, 0.00229418
3534, 0.00229412
3535, 0.00229405
3536, 0.00229398
3537, 0.0022939
3538, 0.00229382
3539, 0.00229375
3540, 0.00229368
3541, 0.0022936
3542, 0.00229353
3543, 0.00229345
3544, 0.00229338
3545, 0.00229331
3546, 0.00229324
3547, 0.00229317
3548, 0.00229309
3549, 0.00229302
3550, 0.00229296
3551, 0.00229289
3552, 0.00229281
3553, 0.00229274
3554, 0.00229266
3555, 0.00229259
3556, 0.00229252
3557, 0.00229245
3558, 0.00229237
3559, 0.0022923
3560, 0.00229223
3561, 0.00229216
3562, 0.00229209
3563, 0.00229202
3564, 0.00229194
3565, 0.00229188
3566, 0.00229181
3567, 0.00229175
3568, 0.00229168
3569, 0.0022916
3570, 0.00229153
3571, 0.00229146
3572, 0.00229139
3573, 0.00229132
3574, 0.00229124
3575, 0.00229116
3576, 0.00229109
3577, 0.00229101
3578, 0.00229094
3579, 0.00229087
3580, 0.0022908
3581, 0.00229072
3582, 0.00229065
3583, 0.00229058
3584, 0.00229051
3585, 0.00229043
3586, 0.00229036
3587, 0.00229028
3588, 0.00229022
3589, 0.00229015
3590, 0.00229008
3591, 0.00229001
3592, 0.00228994
3593, 0.00228988
3594, 0.00228981
3595, 0.00228974
3596, 0.00228966
3597, 0.00228959
3598, 0.00228953
3599, 0.00228945
3600, 0.00228939
3601, 0.00228932
3602, 0.00228926
3603, 0.00228918
3604, 0.00228911
3605, 0.00228903
3606, 0.00228895
3607, 0.00228888
3608, 0.00228881
3609, 0.00228874
3610, 0.00228867
3611, 0.0022886
3612, 0.00228853
3613, 0.00228846
3614, 0.00228839
3615, 0.00228831
3616, 0.00228825
3617, 0.00228818
3618, 0.00228811
3619, 0.00228804
3620, 0.00228797
3621, 0.0022879
3622, 0.00228783
3623, 0.00228776
3624, 0.00228768
3625, 0.00228762
3626, 0.00228754
3627, 0.00228747
3628, 0.0022874
3629, 0.00228733
3630, 0.00228726
3631, 0.00228719
3632, 0.00228712
3633, 0.00228705
3634, 0.00228698
3635, 0.0022869
3636, 0.00228684
3637, 0.00228678
3638, 0.0022867
3639, 0.00228664
3640, 0.00228657
3641, 0.0022865
3642, 0.00228643
3643, 0.00228637
3644, 0.0022863
3645, 0.00228623
3646, 0.00228616
3647, 0.0022861
3648, 0.00228602
3649, 0.00228595
3650, 0.00228588
3651, 0.00228581
3652, 0.00228574
3653, 0.00228568
3654, 0.0022856
3655, 0.00228553
3656, 0.00228546
3657, 0.00228539
3658, 0.00228532
3659, 0.00228525
3660, 0.00228518
3661, 0.00228511
3662, 0.00228504
3663, 0.00228497
3664, 0.0022849
3665, 0.00228485
3666, 0.00228477
3667, 0.00228471
3668, 0.00228464
3669, 0.00228457
3670, 0.0022845
3671, 0.00228443
3672, 0.00228436
3673, 0.00228429
3674, 0.00228422
3675, 0.00228415
3676, 0.00228409
3677, 0.00228401
3678, 0.00228394
3679, 0.00228388
3680, 0.00228381
3681, 0.00228374
3682, 0.00228367
3683, 0.00228361
3684, 0.00228355
3685, 0.00228349
3686, 0.00228341
3687, 0.00228335
3688, 0.00228328
3689, 0.00228321
3690, 0.00228315
3691, 0.00228307
3692, 0.00228301
3693, 0.00228294
3694, 0.00228288
3695, 0.00228282
3696, 0.00228275
3697, 0.00228269
3698, 0.00228262
3699, 0.00228256
3700, 0.00228249
3701, 0.00228242
3702, 0.00228235
3703, 0.00228229
3704, 0.00228222
3705, 0.00228216
3706, 0.0022821
3707, 0.00228203
3708, 0.00228197
3709, 0.00228191
3710, 0.00228185
3711, 0.00228178
3712, 0.00228172
3713, 0.00228165
3714, 0.00228158
3715, 0.00228151
3716, 0.00228145
3717, 0.00228138
3718, 0.00228131
3719, 0.00228125
3720, 0.00228117
3721, 0.00228111
3722, 0.00228105
3723, 0.00228098
3724, 0.00228092
3725, 0.00228085
3726, 0.00228079
3727, 0.00228073
3728, 0.00228066
3729, 0.00228059
3730, 0.00228052
3731, 0.00228046
3732, 0.00228039
3733, 0.00228032
3734, 0.00228025
3735, 0.00228019
3736, 0.00228013
3737, 0.00228006
3738, 0.00228
3739, 0.00227993
3740, 0.00227987
3741, 0.0022798
3742, 0.00227973
3743, 0.00227966
3744, 0.0022796
3745, 0.00227953
3746, 0.00227947
3747, 0.0022794
3748, 0.00227934
3749, 0.00227927
3750, 0.00227921
3751, 0.00227915
3752, 0.00227909
3753, 0.00227902
3754, 0.00227896
3755, 0.00227889
3756, 0.00227882
3757, 0.00227874
3758, 0.00227869
3759, 0.00227861
3760, 0.00227855
3761, 0.00227849
3762, 0.00227843
3763, 0.00227836
3764, 0.0022783
3765, 0.00227822
3766, 0.00227816
3767, 0.00227809
3768, 0.00227803
3769, 0.00227797
3770, 0.0022779
3771, 0.00227784
3772, 0.00227778
3773, 0.00227771
3774, 0.00227765
3775, 0.00227758
3776, 0.00227752
3777, 0.00227746
3778, 0.00227739
3779, 0.00227733
3780, 0.00227727
3781, 0.0022772
3782, 0.00227714
3783, 0.00227707
3784, 0.002277
3785, 0.00227694
3786, 0.00227688
3787, 0.00227681
3788, 0.00227675
3789, 0.00227668
3790, 0.00227662
3791, 0.00227655
3792, 0.0022765
3793, 0.00227642
3794, 0.00227638
3795, 0.00227631
3796, 0.00227625
3797, 0.00227619
3798, 0.00227613
3799, 0.00227607
3800, 0.00227601
3801, 0.00227595
3802, 0.00227589
3803, 0.00227583
3804, 0.00227577
3805, 0.0022757
3806, 0.00227564
3807, 0.00227557
3808, 0.0022755
3809, 0.00227544
3810, 0.00227539
3811, 0.00227532
3812, 0.00227526
3813, 0.0022752
3814, 0.00227513
3815, 0.00227507
3816, 0.002275
3817, 0.00227493
3818, 0.00227487
3819, 0.00227481
3820, 0.00227475
3821, 0.00227468
3822, 0.00227462
3823, 0.00227456
3824, 0.0022745
3825, 0.00227443
3826, 0.00227437
3827, 0.0022743
3828, 0.00227424
3829, 0.00227417
3830, 0.00227411
3831, 0.00227406
3832, 0.002274
3833, 0.00227395
3834, 0.00227389
3835, 0.00227383
3836, 0.00227376
3837, 0.0022737
3838, 0.00227363
3839, 0.00227357
3840, 0.00227351
3841, 0.00227345
3842, 0.0022734
3843, 0.00227334
3844, 0.00227328
3845, 0.00227321
3846, 0.00227315
3847, 0.00227309
3848, 0.00227303
3849, 0.00227297
3850, 0.0022729
3851, 0.00227285
3852, 0.00227278
3853, 0.00227273
3854, 0.00227266
3855, 0.0022726
3856, 0.00227254
3857, 0.00227249
3858, 0.00227243
3859, 0.00227236
3860, 0.00227231
3861, 0.00227224
3862, 0.00227219
3863, 0.00227213
3864, 0.00227206
3865, 0.00227201
3866, 0.00227194
3867, 0.00227188
3868, 0.00227183
3869, 0.00227177
3870, 0.00227172
3871, 0.00227165
3872, 0.00227159
3873, 0.00227153
3874, 0.00227147
3875, 0.0022714
3876, 0.00227134
3877, 0.00227128
3878, 0.00227121
3879, 0.00227115
3880, 0.00227109
3881, 0.00227102
3882, 0.00227095
3883, 0.0022709
3884, 0.00227085
3885, 0.00227079
3886, 0.00227073
3887, 0.00227068
3888, 0.00227062
3889, 0.00227057
3890, 0.00227051
3891, 0.00227045
3892, 0.0022704
3893, 0.00227034
3894, 0.00227028
3895, 0.00227021
3896, 0.00227015
3897, 0.00227009
3898, 0.00227004
3899, 0.00226997
3900, 0.00226991
3901, 0.00226985
3902, 0.00226979
3903, 0.00226974
3904, 0.00226968
3905, 0.00226964
3906, 0.00226958
3907, 0.00226952
3908, 0.00226947
3909, 0.0022694
3910, 0.00226933
3911, 0.00226928
3912, 0.00226922
3913, 0.00226917
3914, 0.00226911
3915, 0.00226905
3916, 0.00226899
3917, 0.00226893
3918, 0.00226888
3919, 0.00226881
3920, 0.00226875
3921, 0.0022687
3922, 0.00226864
3923, 0.00226858
3924, 0.00226852
3925, 0.00226847
3926, 0.00226841
3927, 0.00226835
3928, 0.00226829
3929, 0.00226824
3930, 0.00226818
3931, 0.00226812
3932, 0.00226807
3933, 0.00226801
3934, 0.00226794
3935, 0.00226789
3936, 0.00226784
3937, 0.00226778
3938, 0.00226773
3939, 0.00226768
3940, 0.00226762
3941, 0.00226755
3942, 0.0022675
3943, 0.00226744
3944, 0.00226739
3945, 0.00226734
3946, 0.00226729
3947, 0.00226723
3948, 0.00226717
3949, 0.00226712
3950, 0.00226706
3951, 0.00226701
3952, 0.00226696
3953, 0.0022669
3954, 0.00226684
3955, 0.00226679
3956, 0.00226672
3957, 0.00226666
3958, 0.0022666
3959, 0.00226654
3960, 0.00226649
3961, 0.00226643
3962, 0.00226638
3963, 0.00226633
3964, 0.00226628
3965, 0.00226623
3966, 0.00226617
3967, 0.00226612
3968, 0.00226605
3969, 0.002266
3970, 0.00226595
3971, 0.0022659
3972, 0.00226584
3973, 0.00226579
3974, 0.00226574
3975, 0.00226569
3976, 0.00226564
3977, 0.00226558
3978, 0.00226552
3979, 0.00226546
3980, 0.00226541
3981, 0.00226536
3982, 0.0022653
3983, 0.00226524
3984, 0.00226519
3985, 0.00226513
3986, 0.00226507
3987, 0.00226502
3988, 0.00226496
3989, 0.00226492
3990, 0.00226486
3991, 0.00226482
3992, 0.00226477
3993, 0.00226471
3994, 0.00226466
3995, 0.0022646
3996, 0.00226455
3997, 0.00226449
3998, 0.00226444
3999, 0.00226439
4000, 0.00226434
4001, 0.00226429
4002, 0.00226423
4003, 0.00226418
4004, 0.00226413
4005, 0.00226407
4006, 0.00226402
4007, 0.00226398
4008, 0.00226392
4009, 0.00226387
4010, 0.00226381
4011, 0.00226375
4012, 0.0022637
4013, 0.00226364
4014, 0.00226359
4015, 0.00226354
4016, 0.00226349
4017, 0.00226344
4018, 0.00226339
4019, 0.00226333
4020, 0.00226328
4021, 0.00226323
4022, 0.00226318
4023, 0.00226312
4024, 0.00226307
4025, 0.00226302
4026, 0.00226297
4027, 0.00226291
4028, 0.00226285
4029, 0.00226281
4030, 0.00226277
4031, 0.00226272
4032, 0.00226266
4033, 0.00226262
4034, 0.00226256
4035, 0.00226251
4036, 0.00226246
4037, 0.00226241
4038, 0.00226236
4039, 0.0022623
4040, 0.00226225
4041, 0.00226219
4042, 0.00226215
4043, 0.00226209
4044, 0.00226204
4045, 0.00226199
4046, 0.00226193
4047, 0.00226188
4048, 0.00226184
4049, 0.00226178
4050, 0.00226172
4051, 0.00226166
4052, 0.00226161
4053, 0.00226156
4054, 0.00226151
4055, 0.00226145
4056, 0.00226139
4057, 0.00226135
4058, 0.0022613
4059, 0.00226125
4060, 0.0022612
4061, 0.00226116
4062, 0.00226112
4063, 0.00226106
4064, 0.00226101
4065, 0.00226096
4066, 0.00226091
4067, 0.00226085
4068, 0.0022608
4069, 0.00226075
4070, 0.0022607
4071, 0.00226065
4072, 0.0022606
4073, 0.00226055
4074, 0.0022605
4075, 0.00226045
4076, 0.00226041
4077, 0.00226035
4078, 0.0022603
4079, 0.00226025
4080, 0.0022602
4081, 0.00226015
4082, 0.0022601
4083, 0.00226005
4084, 0.00225999
4085, 0.00225994
4086, 0.00225989
4087, 0.00225985
4088, 0.00225981
4089, 0.00225975
4090, 0.00225969
4091, 0.00225964
4092, 0.00225959
4093, 0.00225953
4094, 0.00225949
4095, 0.00225944
4096, 0.00225939
4097, 0.00225933
4098, 0.00225929
4099, 0.00225924
4100, 0.0022592
4101, 0.00225915
4102, 0.00225909
4103, 0.00225904
4104, 0.00225899
4105, 0.00225895
4106, 0.00225891
4107, 0.00225886
4108, 0.0022588
4109, 0.00225876
4110, 0.00225871
4111, 0.00225866
4112, 0.00225861
4113, 0.00225857
4114, 0.00225852
4115, 0.00225848
4116, 0.00225842
4117, 0.00225838
4118, 0.00225833
4119, 0.00225828
4120, 0.00225822
4121, 0.00225818
4122, 0.00225813
4123, 0.00225809
4124, 0.00225805
4125, 0.00225799
4126, 0.00225795
4127, 0.0022579
4128, 0.00225786
4129, 0.00225782
4130, 0.00225777
4131, 0.00225772
4132, 0.00225767
4133, 0.00225762
4134, 0.00225758
4135, 0.00225753
4136, 0.00225748
4137, 0.00225743
4138, 0.00225738
4139, 0.00225734
4140, 0.00225728
4141, 0.00225723
4142, 0.00225718
4143, 0.00225713
4144, 0.00225707
4145, 0.00225702
4146, 0.00225697
4147, 0.00225692
4148, 0.00225687
4149, 0.00225683
4150, 0.00225679
4151, 0.00225674
4152, 0.0022567
4153, 0.00225665
4154, 0.0022566
4155, 0.00225655
4156, 0.00225651
4157, 0.00225646
4158, 0.00225641
4159, 0.00225637
4160, 0.00225633
4161, 0.00225628
4162, 0.00225623
4163, 0.00225619
4164, 0.00225615
4165, 0.0022561
4166, 0.00225606
4167, 0.00225601
4168, 0.00225597
4169, 0.00225592
4170, 0.00225588
4171, 0.00225585
4172, 0.00225581
4173, 0.00225577
4174, 0.00225571
4175, 0.00225567
4176, 0.00225563
4177, 0.00225558
4178, 0.00225553
4179, 0.00225548
4180, 0.00225544
4181, 0.00225539
4182, 0.00225535
4183, 0.00225531
4184, 0.00225527
4185, 0.00225522
4186, 0.00225517
4187, 0.00225513
4188, 0.00225508
4189, 0.00225504
4190, 0.00225499
4191, 0.00225495
4192, 0.00225491
4193, 0.00225487
4194, 0.00225482
4195, 0.00225477
4196, 0.00225473
4197, 0.00225468
4198, 0.00225464
4199, 0.00225459
4200, 0.00225455
4201, 0.00225451
4202, 0.00225446
4203, 0.00225441
4204, 0.00225438
4205, 0.00225434
4206, 0.0022543
4207, 0.00225425
4208, 0.00225421
4209, 0.00225416
4210, 0.00225411
4211, 0.00225407
4212, 0.00225403
4213, 0.00225399
4214, 0.00225395
4215, 0.0022539
4216, 0.00225386
4217, 0.00225382
4218, 0.00225377
4219, 0.00225372
4220, 0.00225368
4221, 0.00225363
4222, 0.0022536
4223, 0.00225355
4224, 0.0022535
4225, 0.00225346
4226, 0.00225341
4227, 0.00225337
4228, 0.00225332
4229, 0.00225328
4230, 0.00225323
4231, 0.00225319
4232, 0.00225314
4233, 0.00225311
4234, 0.00225307
4235, 0.00225302
4236, 0.00225298
4237, 0.00225294
4238, 0.00225289
4239, 0.00225284
4240, 0.00225279
4241, 0.00225275
4242, 0.00225271
4243, 0.00225267
4244, 0.00225263
4245, 0.0022526
4246, 0.00225255
4247, 0.00225251
4248, 0.00225248
4249, 0.00225243
4250, 0.00225239
4251, 0.00225235
4252, 0.00225232
4253, 0.00225228
4254, 0.00225224
4255, 0.00225219
4256, 0.00225215
4257, 0.0022521
4258, 0.00225205
4259, 0.00225202
4260, 0.00225198
4261, 0.00225194
4262, 0.00225191
4263, 0.00225187
4264, 0.00225183
4265, 0.00225178
4266, 0.00225174
4267, 0.0022517
4268, 0.00225165
4269, 0.00225161
4270, 0.00225157
4271, 0.00225152
4272, 0.00225148
4273, 0.00225144
4274, 0.0022514
4275, 0.00225136
4276, 0.00225132
4277, 0.00225128
4278, 0.00225124
4279, 0.0022512
4280, 0.00225116
4281, 0.00225112
4282, 0.00225107
4283, 0.00225104
4284, 0.002251
4285, 0.00225095
4286, 0.00225091
4287, 0.00225087
4288, 0.00225082
4289, 0.00225077
4290, 0.00225073
4291, 0.00225069
4292, 0.00225066
4293, 0.00225062
4294, 0.00225058
4295, 0.00225054
4296, 0.00225049
4297, 0.00225046
4298, 0.00225042
4299, 0.00225039
4300, 0.00225035
